customer_id,signup_date,age_group,location,segment,churn_flag,churn_date,plan_type,plan_price,contract_duration,discount_applied,last_login_date,total_logins,avg_session_duration,features_used_count,payment_status,last_payment_date,outstanding_balance,total_spent,random_notes,survey_response,timestamp
97413,2024-05-06,56+,Houston,Corporate,0,,Standard,29.99,Monthly,0,2023-09-26,175,33.13,13,Successful,2024-03-09,352.39,509.83,,Satisfied,2019-03-09 15:32:00
97414,2023-01-01,26-35,Los Angeles,Student,0,,Enterprise,29.99,Monthly,10,2023-04-06,308,45.07,15,Successful,2024-07-07,32.4,179.94,Feedback given,Very Dissatisfied,2019-03-09 15:33:00
97415,2024-12-09,46-55,Los Angeles,Individual,0,,Basic,99.99,Annual,5,2024-03-06,274,48.9,17,Successful,2023-05-07,459.44,1499.85,Test data,Very Dissatisfied,2019-03-09 15:34:00
97416,2023-12-20,56+,New York,Corporate,0,,Basic,19.99,Annual,0,2024-09-03,445,41.48,3,Successful,2024-01-27,128.92,439.78,Test data,Satisfied,2019-03-09 15:35:00
97417,2023-06-16,56+,Miami,Corporate,1,,Standard,29.99,Monthly,5,2023-10-28,497,32.66,6,Successful,2023-12-06,313.93,209.93,NA,Very Satisfied,2019-03-09 15:36:00
97418,2023-11-14,46-55,New York,Student,1,,Standard,9.99,Annual,20,2023-09-19,392,32.03,7,Failed,2024-12-05,62.61,259.74,Feedback given,Very Satisfied,2019-03-09 15:37:00
97419,2023-10-17,18-25,Los Angeles,Corporate,0,,Premiumm,9.99,Monthly,20,2023-07-30,330,46.24,1,Failed,2024-10-04,17.04,89.91,NA,Very Dissatisfied,2019-03-09 15:38:00
97420,2023-01-15,18-25,Los Angeles,Individual,1,,Enterprise,99.99,Annual,0,2024-11-20,173,16.0,17,Successful,2023-02-01,117.48,2899.71,NA,Neutral,2019-03-09 15:39:00
97421,2023-08-23,18-25,Miami,Corporate,0,,Business,49.99,Monthly,15,2024-05-21,406,49.2,11,Successful,2023-02-03,393.43,1399.72,,Dissatisfied,2019-03-09 15:40:00
97422,2024-04-26,56+,Los Angeles,Student,0,,Business,99.99,Annual,15,2023-10-30,159,46.35,17,Successful,2023-07-24,88.43,999.9,Customer called support,Satisfied,2019-03-09 15:41:00
97423,2023-09-05,36-45,Chicago,Corporate,0,,Premium,49.99,Annual,20,2023-09-30,166,37.28,9,Successful,2023-01-22,337.33,1349.73,Test data,Dissatisfied,2019-03-09 15:42:00
97424,2024-03-24,26-35,New York,Individual,0,,Business,49.99,Monthly,20,2023-01-11,274,27.28,5,Successful,2024-02-08,368.16,199.96,Test data,Satisfied,2019-03-09 15:43:00
97425,2024-09-22,26-35,Chicago,Student,0,,Enterprise,49.99,Monthly,20,2024-07-23,297,29.96,2,Successful,2024-06-06,492.65,299.94,Feedback given,Neutral,2019-03-09 15:44:00
97426,2024-05-02,56+,Chicago,Student,0,,Business,19.99,Monthly,10,2024-04-02,409,44.41,11,Failed,2023-04-08,235.62,599.7,Test data,Very Satisfied,2019-03-09 15:45:00
97427,2024-05-30,18-25,Chicago,Corporate,0,,Basic,9.99,Annual,10,2024-02-21,262,5.68,18,Failed,2024-06-23,126.37,119.88,Feedback given,Neutral,2019-03-09 15:46:00
97428,2024-03-19,46-55,Houston,Individual,0,,Premium,99.99,Annual,0,2024-12-09,105,14.84,11,Successful,2024-05-07,478.86,99.99,NA,Satisfied,2019-03-09 15:47:00
97429,2023-06-12,36-45,New York,Individual,0,,Standard,49.99,Annual,0,2023-03-14,322,34.48,8,Successful,2023-01-10,428.07,1549.69,Customer called support,Neutral,2019-03-09 15:48:00
97430,2024-06-16,26-35,Los Angeles,Student,0,,Basic,49.99,Monthly,20,2024-09-09,100,17.33,11,Successful,2024-06-21,476.21,449.91,Test data,Satisfied,2019-03-09 15:49:00
97431,2023-11-27,46-55,Chicago,Individual,0,,Premium,99.99,Monthly,10,2023-06-05,32,40.54,2,Failed,2024-02-15,57.78,2399.76,Feedback given,Satisfied,2019-03-09 15:50:00
97432,2024-12-18,46-55,Miami,Student,0,,Business,99.99,Monthly,15,2024-02-07,413,47.32,14,Successful,2024-01-30,104.23,1199.88,Test data,Dissatisfied,2019-03-09 15:51:00
97433,2023-12-23,36-45,Chicago,Corporate,0,,Premium,49.99,Monthly,0,2023-07-27,195,30.76,19,Successful,2024-08-06,352.37,899.82,Customer called support,Dissatisfied,2019-03-09 15:52:00
97434,2024-07-27,46-55,Houston,Corporate,0,,Basic,49.99,Annual,20,2023-01-28,234,51.73,5,Successful,2024-08-23,250.43,949.81,Feedback given,Neutral,2019-03-09 15:53:00
97435,2023-08-26,26-35,Houston,Corporate,0,,Enterprise,99.99,Monthly,5,2023-12-24,288,18.63,4,Successful,2023-01-14,5.58,599.94,NA,Very Dissatisfied,2019-03-09 15:54:00
97436,2023-09-23,18-25,Los Angeles,Student,0,,Basic,29.99,Annual,5,2023-05-19,37,27.09,2,Successful,2024-04-27,364.33,989.67,,Dissatisfied,2019-03-09 15:55:00
97437,2023-07-08,26-35,Houston,Corporate,0,,Business,99.99,Monthly,0,2023-03-19,36,55.02,13,Successful,2024-07-26,440.8,2699.73,NA,Dissatisfied,2019-03-09 15:56:00
97438,2023-03-22,18-25,Los Angeles,Student,0,,Business,49.99,Annual,15,2023-07-14,332,23.73,19,Successful,2023-08-09,275.31,299.94,NA,Very Dissatisfied,2019-03-09 15:57:00
97439,2023-04-27,46-55,Los Angeles,Individual,0,,Premium,19.99,Annual,5,2024-04-12,406,51.17,7,Successful,2023-04-21,274.88,419.79,Test data,Very Dissatisfied,2019-03-09 15:58:00
97440,2024-07-22,36-45,Los Angeles,Corporate,1,,Premium,19.99,Annual,15,2023-08-24,71,51.37,11,Successful,2023-09-20,469.51,219.89,Test data,Dissatisfied,2019-03-09 15:59:00
97441,2023-08-03,18-25,Miami,Student,0,,Standard,29.99,Monthly,5,2024-04-23,17,25.9,8,Successful,2024-01-29,292.12,101966.0,Feedback given,Satisfied,2019-03-09 16:00:00
97442,2024-09-09,46-55,New York,Corporate,0,,Premium,19.99,Monthly,15,2023-01-19,438,56.42,18,Successful,2024-01-22,66.61,519.74,NA,Dissatisfied,2019-03-09 16:01:00
97443,2024-02-25,56+,Los Angeles,Individual,0,,Premium,9.99,Annual,0,2023-01-15,251,41.52,2,Successful,2023-03-05,78.21,309.69,Test data,Very Satisfied,2019-03-09 16:02:00
97444,2023-01-07,18-25,Miami,Corporate,0,,Standard,99.99,Monthly,20,2023-05-03,229,53.34,13,Successful,2023-01-07,224.01,3399.66,Test data,Satisfied,2019-03-09 16:03:00
97445,2024-12-03,36-45,Miami,Individual,0,,Premium,29.99,Monthly,15,2024-07-25,21,12.14,2,Successful,2023-04-02,419.52,89.97,NA,Very Satisfied,2019-03-09 16:04:00
97446,2024-07-12,46-55,Miami,Corporate,0,,Basic,19.99,Monthly,0,2023-08-21,233,17.31,2,Failed,2024-07-04,451.42,319.84,Test data,Satisfied,2019-03-09 16:05:00
97447,2024-05-15,56+,Los Angeles,Student,0,,Premiumm,19.99,Annual,15,2024-11-14,30,31.51,12,Successful,2023-01-13,67.67,439.78,NA,Dissatisfied,2019-03-09 16:06:00
97448,2024-07-15,36-45,Chicago,Individual,0,,Basic,19.99,Annual,20,2024-07-17,80,34.63,13,Successful,2023-08-25,257.71,659.67,,Satisfied,2019-03-09 16:07:00
97449,2023-04-19,26-35,Chicago,Student,0,,Enterprise,99.99,Monthly,5,2023-12-02,279,33.5,12,Successful,2024-08-06,203.53,1699.83,Customer called support,Very Dissatisfied,2019-03-09 16:08:00
97450,2023-06-20,36-45,Chicago,Corporate,0,,Enterprise,99.99,Annual,0,2023-02-07,474,42.05,3,Successful,2024-01-10,167.25,699.93,,Dissatisfied,2019-03-09 16:09:00
97451,2024-01-29,36-45,New York,Corporate,1,,Premium,9.99,Annual,10,2024-05-17,336,21.2,6,Successful,2023-10-01,427.66,279.72,NA,Very Dissatisfied,2019-03-09 16:10:00
97452,2023-03-13,46-55,Chicago,Student,0,,Business,49.99,Monthly,5,2024-02-21,143,56.48,2,Successful,2024-10-23,443.2,1499.7,Test data,Very Dissatisfied,2019-03-09 16:11:00
97453,2023-03-23,56+,New York,Student,0,,Premium,99.99,Annual,0,2023-07-27,424,20.45,1,Successful,2023-08-09,303.6,2299.77,NA,Very Satisfied,2019-03-09 16:12:00
97454,2024-05-07,46-55,New York,Student,0,,Premium,9.99,Annual,5,2023-04-09,183,5.01,10,Successful,2024-09-20,364.76,129.87,NA,Very Satisfied,2019-03-09 16:13:00
97455,2024-09-21,46-55,Chicago,Individual,0,,Standard,19.99,Monthly,20,2024-12-01,119,43.89,9,Successful,2024-09-06,275.63,419.79,Test data,Neutral,2019-03-09 16:14:00
97456,2024-07-22,56+,Miami,Student,0,,Business,29.99,Annual,10,2023-06-26,296,19.88,14,Successful,2024-02-19,472.66,119.96,Customer called support,Neutral,2019-03-09 16:15:00
97457,2023-01-22,46-55,New York,Student,0,,Basic,49.99,Annual,15,2024-04-23,256,31.09,8,Successful,2024-10-03,98.79,1349.73,,Neutral,2019-03-09 16:16:00
97458,2023-12-20,18-25,Los Angeles,Student,0,,Standard,29.99,Monthly,20,2024-06-04,103,20.18,14,Successful,2024-03-01,136.28,809.73,Test data,Dissatisfied,2019-03-09 16:17:00
97459,2023-07-09,56+,New York,Individual,0,,Premium,19.99,Annual,20,2023-03-31,253,21.93,6,Successful,2024-12-02,428.96,139.93,,Satisfied,2019-03-09 16:18:00
97460,2023-04-24,26-35,Houston,Student,0,,Standard,49.99,Annual,0,2023-03-24,228,42.67,18,Successful,2024-05-15,21.82,699.86,Test data,Very Satisfied,2019-03-09 16:19:00
97461,2023-08-25,18-25,Los Angeles,Corporate,0,,Basic,19.99,Annual,10,2024-07-09,482,33.18,3,Failed,2023-07-30,201.19,139.93,Customer called support,Satisfied,2019-03-09 16:20:00
97462,2023-07-22,46-55,Houston,Student,0,,Basic,19.99,Monthly,5,2023-07-14,369,38.65,14,Successful,2024-06-03,120.24,679.66,Test data,Very Dissatisfied,2019-03-09 16:21:00
97463,2023-09-16,18-25,Chicago,Corporate,0,,Enterprise,99.99,Monthly,5,2023-01-21,367,10.49,1,Successful,2023-02-12,165.48,799.92,,Dissatisfied,2019-03-09 16:22:00
97464,2023-02-20,36-45,Miami,Individual,1,,Standard,9.99,Annual,10,2023-09-21,394,43.07,11,Successful,2024-03-20,352.58,309.69,Test data,Satisfied,2019-03-09 16:23:00
97465,2024-02-02,18-25,Los Angeles,Corporate,0,,Basic,29.99,Monthly,15,2024-11-08,256,58.18,12,Successful,2024-02-03,361.13,659.78,Test data,Very Satisfied,2019-03-09 16:24:00
97466,2024-09-09,36-45,New York,Student,0,,Basic,99.99,Annual,15,2024-04-24,297,14.03,7,Successful,2023-06-14,431.04,699.93,,Very Dissatisfied,2019-03-09 16:25:00
97467,2023-08-20,46-55,Chicago,Corporate,0,,Business,29.99,Monthly,15,2023-09-19,206,29.38,4,Successful,2024-03-01,64.35,599.8,Customer called support,Very Satisfied,2019-03-09 16:26:00
97468,2023-07-06,36-45,Miami,Corporate,0,,Basic,29.99,Annual,15,2024-11-05,292,6.59,18,Successful,2023-10-13,409.58,659.78,Feedback given,Satisfied,2019-03-09 16:27:00
97469,2024-07-11,56+,Miami,Individual,1,,Basic,9.99,Monthly,0,2024-02-29,288,18.16,9,Successful,2024-07-30,270.51,149.85,Customer called support,Neutral,2019-03-09 16:28:00
97470,2024-06-05,56+,Houston,Corporate,0,,Standard,49.99,Annual,20,2023-10-30,200,21.94,11,Successful,2024-07-03,428.33,999.8,Feedback given,Satisfied,2019-03-09 16:29:00
97471,2024-05-22,56+,Chicago,Corporate,0,,Standard,49.99,Annual,10,2023-12-10,282,43.44,8,Successful,2024-10-30,317.72,699.86,Test data,Dissatisfied,2019-03-09 16:30:00
97472,2024-06-10,18-25,New York,Corporate,0,,Business,99.99,Monthly,0,2023-04-05,165,32.52,9,Successful,2023-06-19,2.73,999.9,Customer called support,Very Dissatisfied,2019-03-09 16:31:00
97473,2024-07-16,36-45,Miami,Individual,0,,Standard,19.99,Monthly,5,2023-11-21,233,41.58,5,Successful,2024-04-02,202.46,379.81,Test data,Dissatisfied,2019-03-09 16:32:00
97474,2024-05-17,46-55,New York,Corporate,0,,Basic,49.99,Annual,20,2023-07-12,229,23.65,2,Successful,2023-08-01,326.57,249.95,NA,Very Satisfied,2019-03-09 16:33:00
97475,2024-04-12,56+,Houston,Student,0,,Basic,9.99,Annual,15,2024-07-31,376,49.27,16,Successful,2023-12-15,335.82,129.87,Test data,Very Satisfied,2019-03-09 16:34:00
97476,2023-10-17,26-35,New York,Individual,0,,Business,29.99,Monthly,20,2024-12-12,95,54.45,1,Successful,2023-10-26,4.1,179.94,Feedback given,Very Dissatisfied,2019-03-09 16:35:00
97477,2024-09-03,26-35,Los Angeles,Student,0,,Premium,99.99,Monthly,20,2023-07-18,311,34.05,2,Successful,2024-08-04,473.49,1299.87,Test data,Neutral,2019-03-09 16:36:00
97478,2024-11-01,46-55,Miami,Individual,1,,Business,29.99,Monthly,10,2024-02-24,416,59.1,2,Successful,2023-12-12,277.84,779.74,Test data,Satisfied,2019-03-09 16:37:00
97479,2024-09-22,56+,Chicago,Student,0,,Basic,9.99,Annual,20,2024-07-04,238,26.06,8,Successful,2024-08-22,209.11,59.94,Customer called support,Very Satisfied,2019-03-09 16:38:00
97480,2023-06-26,26-35,New York,Individual,0,,Enterprise,99.99,Annual,15,2023-02-19,392,26.52,9,Successful,2024-01-11,22.13,1499.85,Customer called support,Satisfied,2019-03-09 16:39:00
97481,2024-06-10,18-25,Miami,Student,0,,Premium,99.99,Monthly,15,2023-03-27,19,6.39,6,Successful,2024-10-14,246.11,499.95,,Very Dissatisfied,2019-03-09 16:40:00
97482,2024-11-04,56+,Houston,Corporate,0,,Basic,99.99,Annual,10,2024-02-06,13,59.35,10,Successful,2023-02-19,293.36,499.95,Feedback given,Very Dissatisfied,2019-03-09 16:41:00
97483,2024-08-08,18-25,Houston,Individual,0,,Enterprise,99.99,Annual,5,2023-04-08,481,40.8,19,Successful,2023-08-07,159.76,2399.76,Test data,Very Dissatisfied,2019-03-09 16:42:00
97484,2023-10-06,26-35,Chicago,Corporate,0,,Premium,29.99,Annual,5,2023-11-02,137,5.83,17,Failed,2023-05-26,223.39,929.69,,Dissatisfied,2019-03-09 16:43:00
97485,2023-04-15,56+,Los Angeles,Student,1,,Enterprise,9.99,Monthly,10,2024-05-13,172,30.74,1,Successful,2023-10-11,327.63,149.85,,Dissatisfied,2019-03-09 16:44:00
97486,2024-11-25,18-25,Miami,Individual,0,,Basic,19.99,Annual,10,2023-06-02,132,15.36,10,Successful,2024-01-09,326.33,459.77,Test data,Very Satisfied,2019-03-09 16:45:00
97487,2024-12-26,46-55,Houston,Individual,0,,Basic,99.99,Monthly,0,2024-12-31,325,6.81,18,Successful,2023-07-18,23.13,3499.65,Customer called support,Dissatisfied,2019-03-09 16:46:00
97488,2024-02-02,36-45,New York,Student,0,,Basic,9.99,Monthly,5,2024-06-13,358,41.44,11,Successful,2024-06-21,71.43,209.79,,Neutral,2019-03-09 16:47:00
97489,2023-07-04,56+,New York,Student,0,,Basic,9.99,Monthly,10,2023-08-05,68,17.54,15,Successful,2024-06-13,160.55,229.77,NA,Satisfied,2019-03-09 16:48:00
97490,2023-05-29,56+,Chicago,Student,0,,Enterprise,29.99,Annual,20,2024-11-28,126,15.55,11,Successful,2024-05-19,402.91,869.71,Test data,Very Dissatisfied,2019-03-09 16:49:00
97491,2024-12-02,46-55,Houston,Student,0,,Enterprise,29.99,Annual,5,2023-11-28,209,6.77,15,Successful,2023-03-02,52.74,86971.0,Feedback given,Very Satisfied,2019-03-09 16:50:00
97492,2023-09-12,56+,Miami,Student,1,,Premium,49.99,Monthly,5,2023-01-10,333,28.46,16,Successful,2024-10-30,290.35,1349.73,Feedback given,Very Dissatisfied,2019-03-09 16:51:00
97493,2023-05-22,18-25,Houston,Student,0,,Basic,9.99,Annual,5,2023-10-09,123,5.88,3,Successful,2024-04-11,327.11,319.68,,Very Dissatisfied,2019-03-09 16:52:00
97494,2024-05-18,56+,Chicago,Individual,1,,Standard,19.99,Monthly,10,2023-07-22,242,57.7,13,Successful,2023-04-24,394.16,499.75,Feedback given,Satisfied,2019-03-09 16:53:00
97495,2023-01-28,46-55,New York,Student,1,,Enterprise,29.99,Annual,15,2024-12-15,66,18.23,10,Successful,2024-10-28,101.09,869.71,NA,Neutral,2019-03-09 16:54:00
97496,2024-11-12,56+,Miami,Student,1,,Basic,99.99,Annual,20,2024-08-18,396,39.45,8,Successful,2024-09-16,186.93,3199.68,Feedback given,Very Satisfied,2019-03-09 16:55:00
97497,2024-10-05,36-45,Houston,Individual,1,,Basic,9.99,Monthly,15,2024-03-27,408,32.79,8,Successful,2023-01-17,475.47,9.99,,Satisfied,2019-03-09 16:56:00
97498,2023-06-08,36-45,Miami,Individual,0,,Basic,19.99,Annual,20,2023-08-04,474,24.34,18,Successful,2024-10-22,286.97,459.77,Customer called support,Dissatisfied,2019-03-09 16:57:00
97499,2024-04-02,18-25,Chicago,Individual,0,,Enterprise,19.99,Monthly,20,2023-10-18,446,20.42,17,Successful,2023-02-15,284.27,639.68,Test data,Dissatisfied,2019-03-09 16:58:00
97500,2024-05-04,46-55,New York,Individual,1,,Premium,19.99,Monthly,0,2024-04-03,438,36.09,18,Successful,2024-02-21,57.7,659.67,NA,Very Satisfied,2019-03-09 16:59:00
97501,2023-12-06,26-35,Houston,Individual,0,,Premium,9.99,Annual,0,2023-10-01,243,58.07,9,Successful,2024-09-04,330.49,99.9,Test data,Satisfied,2019-03-09 17:00:00
97502,2023-04-01,26-35,Los Angeles,Student,0,,Business,99.99,Annual,15,2023-09-30,340,55.91,14,Successful,2024-06-14,471.28,899.91,Feedback given,Very Satisfied,2019-03-09 17:01:00
97503,2023-09-13,46-55,Los Angeles,Individual,0,,Premium,99.99,Annual,5,2024-11-16,492,22.99,16,Successful,2023-08-16,164.67,1699.83,,Dissatisfied,2019-03-09 17:02:00
97504,2024-06-30,36-45,Chicago,Corporate,0,,Basic,29.99,Monthly,15,2023-03-03,342,35.48,15,Successful,2024-10-14,191.61,149.95,Feedback given,Very Dissatisfied,2019-03-09 17:03:00
97505,2024-05-16,46-55,Miami,Individual,0,,Business,49.99,Monthly,15,2024-07-23,452,26.36,2,Successful,2024-02-29,155.22,1649.67,Test data,Very Dissatisfied,2019-03-09 17:04:00
97506,2023-12-23,18-25,Miami,Individual,0,,Standard,99.99,Monthly,15,2024-07-18,180,44.31,7,Successful,2024-12-04,353.0,1599.84,NA,Dissatisfied,2019-03-09 17:05:00
97507,2023-08-30,26-35,Miami,Individual,0,,Basic,29.99,Annual,5,2024-05-07,271,26.7,8,Failed,2024-05-09,302.71,149.95,Test data,Satisfied,2019-03-09 17:06:00
97508,2023-05-30,36-45,Houston,Individual,0,,Premium,29.99,Annual,0,2024-01-25,45,24.12,11,Successful,2024-12-09,91.65,329.89,Test data,Dissatisfied,2019-03-09 17:07:00
97509,2024-02-15,18-25,New York,Corporate,0,,Enterprise,99.99,Monthly,15,2024-05-13,195,11.34,11,Successful,2023-04-30,346.5,99.99,Feedback given,Very Satisfied,2019-03-09 17:08:00
97510,2023-12-21,18-25,Miami,Student,0,,Enterprise,29.99,Annual,15,2023-05-25,383,49.07,15,Successful,2024-07-24,344.94,209.93,Customer called support,Satisfied,2019-03-09 17:09:00
97511,2024-06-13,26-35,Chicago,Corporate,0,,Business,99.99,Annual,0,2024-01-11,92,37.52,13,Failed,2024-03-18,475.85,2699.73,Feedback given,Very Dissatisfied,2019-03-09 17:10:00
97512,2023-11-07,26-35,Houston,Corporate,0,,Enterprise,19.99,Annual,20,2024-09-13,192,22.0,5,Successful,2023-08-13,220.71,299.85,,Neutral,2019-03-09 17:11:00
97513,2024-09-13,36-45,Chicago,Corporate,0,,Business,9.99,Monthly,5,2023-12-02,376,29.59,12,Successful,2024-04-02,423.24,9990.0,NA,Satisfied,2019-03-09 17:12:00
97514,2024-03-04,26-35,New York,Corporate,1,,Standard,29.99,Annual,15,2023-11-24,82,22.09,15,Successful,2023-09-09,338.6,899.7,,Very Dissatisfied,2019-03-09 17:13:00
97515,2024-08-10,26-35,Miami,Corporate,0,,Premium,99.99,Monthly,10,2023-07-02,367,7.83,4,Successful,2024-12-07,389.58,999.9,Test data,Neutral,2019-03-09 17:14:00
97516,2024-11-21,36-45,Miami,Individual,0,,Enterprise,49.99,Annual,10,2023-02-26,8,57.84,9,Successful,2023-04-30,179.9,1049.79,Customer called support,Dissatisfied,2019-03-09 17:15:00
97517,2024-07-07,36-45,Chicago,Corporate,1,,Enterprise,9.99,Monthly,20,2023-03-09,169,37.58,18,Successful,2023-11-30,482.63,319.68,Customer called support,Very Satisfied,2019-03-09 17:16:00
97518,2024-12-24,26-35,Houston,Student,0,,Business,49.99,Monthly,0,2023-12-12,466,9.39,7,Failed,2024-12-05,437.35,1449.71,Test data,Very Satisfied,2019-03-09 17:17:00
97519,2024-09-09,36-45,New York,Student,0,,Basic,29.99,Annual,15,2024-05-20,407,27.07,17,Successful,2024-06-08,203.26,719.76,,Very Satisfied,2019-03-09 17:18:00
97520,2024-09-25,26-35,New York,Individual,0,,Business,29.99,Monthly,0,2024-11-12,85,37.23,15,Successful,2023-12-04,215.89,89.97,,Very Dissatisfied,2019-03-09 17:19:00
97521,2024-11-17,56+,Chicago,Corporate,1,,Business,29.99,Annual,15,2023-01-11,5,48.72,16,Successful,2024-08-30,87.96,449.85,Customer called support,Neutral,2019-03-09 17:20:00
97522,2024-09-07,18-25,Miami,Corporate,0,,Business,99.99,Annual,10,2023-07-20,162,6.46,4,Successful,2024-08-08,256.32,2799.72,Test data,Dissatisfied,2019-03-09 17:21:00
97523,2023-03-24,36-45,Chicago,Student,0,,Business,9.99,Monthly,15,2023-03-24,12,26.78,4,Successful,2023-08-24,123.29,199.8,,Satisfied,2019-03-09 17:22:00
97524,2024-04-05,56+,Chicago,Corporate,0,,Standard,9.99,Annual,5,2024-12-05,222,39.64,8,Successful,2024-04-07,387.82,19.98,Customer called support,Dissatisfied,2019-03-09 17:23:00
97525,2024-08-07,46-55,Chicago,Student,1,,Business,29.99,Monthly,0,2023-06-23,451,55.52,8,Successful,2023-03-15,142.55,629.79,Test data,Very Satisfied,2019-03-09 17:24:00
97526,2023-01-02,46-55,Chicago,Corporate,0,,Premium,19.99,Monthly,5,2023-10-08,44,29.19,8,Successful,2024-04-06,495.25,299.85,,Very Dissatisfied,2019-03-09 17:25:00
97527,2023-12-13,46-55,Chicago,Student,0,,Premium,19.99,Annual,0,2024-12-01,446,36.46,13,Successful,2023-01-11,250.96,559.72,,Very Satisfied,2019-03-09 17:26:00
97528,2023-03-10,56+,Miami,Corporate,0,,Business,99.99,Monthly,10,2023-02-12,61,20.49,2,Successful,2023-04-14,110.08,2099.79,NA,Satisfied,2019-03-09 17:27:00
97529,2024-09-02,26-35,Chicago,Corporate,0,,Premium,29.99,Monthly,0,2023-06-05,89,33.34,12,Successful,2023-08-30,469.96,929.69,,Neutral,2019-03-09 17:28:00
97530,2024-05-07,26-35,New York,Individual,0,,Standard,99.99,Monthly,0,2024-09-27,332,24.51,5,Successful,2023-07-07,24.41,2999.7,,Neutral,2019-03-09 17:29:00
97531,2023-11-02,36-45,Chicago,Student,0,,Premium,9.99,Monthly,5,2023-07-17,193,33.59,17,Successful,2024-05-24,117.53,199.8,NA,Satisfied,2019-03-09 17:30:00
97532,2024-09-25,56+,Miami,Corporate,0,,Premium,19.99,Annual,0,2023-06-30,269,28.77,18,Successful,2024-09-14,331.99,199.9,Feedback given,Satisfied,2019-03-09 17:31:00
97533,2024-10-12,56+,New York,Student,1,,Enterprise,19.99,Monthly,15,2023-05-11,353,24.94,16,Successful,2024-06-19,122.47,639.68,Feedback given,Very Dissatisfied,2019-03-09 17:32:00
97534,2024-08-31,18-25,Houston,Student,0,,Basic,19.99,Annual,10,2023-06-12,429,46.62,9,Successful,2023-01-31,410.73,599.7,Test data,Very Dissatisfied,2019-03-09 17:33:00
97535,2023-06-17,26-35,Los Angeles,Corporate,0,,Business,29.99,Monthly,0,2023-01-13,224,44.78,10,Successful,2023-03-21,173.2,1019.66,Customer called support,Neutral,2019-03-09 17:34:00
97536,2024-08-03,46-55,Miami,Corporate,0,,Business,19.99,Annual,15,2023-10-23,297,35.6,8,Successful,2024-08-01,33.39,199.9,,Neutral,2019-03-09 17:35:00
97537,2024-11-27,46-55,Houston,Corporate,0,,Enterprise,9.99,Monthly,10,2024-12-25,210,30.68,17,Successful,2023-07-15,215.13,329.67,Test data,Dissatisfied,2019-03-09 17:36:00
